Generation,Time,All,Acceptable,Unacceptable
72nd, 3 hours 47 minutes 53 seconds,0,0,0
73rd, 3 hours 47 minutes 59 seconds,2,0,2
74th, 3 hours 51 minutes 4 seconds,0,0,0
75th, 3 hours 54 minutes 10 seconds,0,0,0
76th, 3 hours 54 minutes 16 seconds,1,0,1
77th, 3 hours 57 minutes 22 seconds,1,0,1
78th, 4 hours 29 seconds,0,0,0
79th, 4 hours 35 seconds,4,0,4
80th, 4 hours 41 seconds,2,0,2
81st, 4 hours 47 seconds,3,0,3
82nd, 4 hours 54 seconds,5,0,5
83rd, 4 hours 59 seconds,1,0,1
84th, 4 hours 4 minutes 6 seconds,1,0,1
85th, 4 hours 4 minutes 12 seconds,1,0,1
86th, 4 hours 4 minutes 18 seconds,2,0,2
87th, 4 hours 4 minutes 24 seconds,1,0,1
88th, 4 hours 7 minutes 30 seconds,0,0,0
89th, 4 hours 7 minutes 36 seconds,1,0,1
90th, 4 hours 10 minutes 42 seconds,0,0,0
91st, 4 hours 40 minutes 49 seconds,0,0,0
92nd, 4 hours 40 minutes 55 seconds,1,0,1
93rd, 4 hours 44 minutes 1 seconds,1,0,1
94th, 4 hours 44 minutes 7 seconds,1,0,1
95th, 4 hours 47 minutes 13 seconds,0,0,0
96th, 4 hours 47 minutes 19 seconds,1,0,1
97th, 4 hours 47 minutes 25 seconds,0,0,0
98th, 4 hours 50 minutes 32 seconds,1,0,1
99th, 4 hours 50 minutes 38 seconds,1,0,1
100th, 4 hours 50 minutes 45 seconds,0,0,0
101st, 4 hours 50 minutes 51 seconds,3,0,3
102nd, 4 hours 56 minutes 57 seconds,2,0,2
103rd, 5 hours 6 minutes 5 seconds,0,0,0
104th, 5 hours 6 minutes 12 seconds,0,0,0
105th, 5 hours 6 minutes 19 seconds,0,0,0
106th, 5 hours 15 minutes 25 seconds,0,0,0
107th, 5 hours 42 minutes 28 seconds,1,0,1
